Sub-cate,Merchant id,Merchant name,App id,Date,TPV,Transaction,Transaction type,SOF
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-14,410604,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-15,1381200,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-15,930677,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-15,225418,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-15,411591,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-16,1387430,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-16,934874,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-16,226435,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-16,413448,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-17,1460751,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-17,984280,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-17,238402,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-17,435297,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-18,1542527,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-18,1039382,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-18,251748,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-18,459666,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-19,1562668,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-19,1052953,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-19,255035,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-19,465667,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-20,1384184,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-20,932688,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-20,225905,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-20,412481,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-21,1385538,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-21,933600,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-21,226126,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-21,412884,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-22,1382787,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-22,931746,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-22,225678,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-22,412064,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-23,1390503,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-23,936945,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-23,226937,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-23,414364,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-24,1465560,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-24,987520,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-24,239187,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-24,436730,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-25,1539645,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-25,1037440,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-25,251277,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-25,458807,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-26,1461401,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-26,984717,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-26,238507,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-26,435491,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-27,1375280,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-27,926688,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-27,224452,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-27,409827,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-28,1375303,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-28,926703,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-28,224456,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-28,409835,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-29,1366560,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-29,920812,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-29,223029,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-29,407228,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-30,1392522,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-30,938305,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-30,227266,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-04-30,414965,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-01,1470684,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-01,990972,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-01,240023,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-01,438257,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-02,1558446,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-02,1050108,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-02,254346,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-02,464410,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-03,1544044,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-03,1040404,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-03,251996,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-03,460118,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-04,1373742,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-04,925651,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-04,224201,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-04,409369,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-05,1373633,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-05,925578,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-05,224184,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-05,409336,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-06,1365527,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-06,920116,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-06,222861,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-06,406921,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-07,1392187,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-07,938080,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-07,227211,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-07,414865,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-08,1452305,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-08,978588,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-08,237023,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-08,432781,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-09,1471929,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-09,991812,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-09,240226,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-09,438628,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-10,1556575,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-10,1048847,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-10,254041,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-10,463852,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-11,1369693,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-11,922923,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-11,223540,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-11,408162,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-12,1371093,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-12,923866,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-12,223769,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-12,408580,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-13,1383977,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-13,932548,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-13,225872,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-13,412419,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-14,1377733,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-14,928341,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-14,224853,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-14,410558,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-15,1468217,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-15,989310,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-15,239620,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-15,437522,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-16,1550135,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-16,1044508,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-16,252989,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-16,461933,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-17,1539674,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-17,1037459,6,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-17,251282,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-17,458816,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-18,1375256,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-18,926671,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-18,224448,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-18,409820,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-19,1366438,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-19,920730,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-19,223009,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-19,407193,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-20,1388081,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-20,935313,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-20,226541,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-20,413642,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-21,1375981,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-21,927160,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-21,224566,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-21,410036,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-22,1469372,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-22,990088,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-22,239808,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-22,437866,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-23,1453787,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-23,979587,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-23,237265,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-23,433222,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-24,1465664,8,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-24,987590,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-24,239203,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-24,436761,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-25,1295772,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-25,873114,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-25,211476,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-25,386134,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-26,1208112,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-26,814047,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-26,197170,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-26,360012,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-27,1292601,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-27,870977,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-27,210958,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-27,385189,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-28,1205651,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-28,812389,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-28,196768,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-28,359278,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-29,1300435,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-29,876256,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-29,212237,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-29,387524,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-30,1384458,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-30,932872,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-30,225950,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-30,412563,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-31,1378311,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-31,928730,5,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-31,224947,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-05-31,410730,3,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-01,1129433,6,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-01,761032,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-01,184329,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-01,336566,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-02,1110663,6,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-02,748384,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-02,181266,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-02,330973,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-03,1114660,6,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-03,751077,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-03,181918,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-03,332163,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-04,1115724,6,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-04,751794,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-04,182092,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-04,332481,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-05,1202097,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-05,809994,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-05,196188,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-05,358219,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-06,1200625,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-06,809002,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-06,195948,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-06,357780,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-07,1204938,7,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-07,811908,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-07,196652,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-07,359066,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-08,955886,5,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-08,644092,3,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-08,156005,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-08,284850,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-09,944454,5,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-09,636390,3,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-09,154139,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-09,281443,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-10,954905,5,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-10,643432,3,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-10,155845,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-10,284557,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-11,940243,5,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-11,633552,3,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-11,153452,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-11,280189,2,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-12,1028892,6,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-12,693285,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-12,167920,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-12,306605,1,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-13,1035913,6,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-13,698016,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-13,169066,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-13,308697,1,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-14,1030298,6,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-14,694233,4,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-14,168150,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-14,307024,1,Wallet,Others
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-15,868732,5,Payment Gateway,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-15,585367,3,VietQR,
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-15,141781,1,Wallet,Paylater
Others,100016,Đồ Chơi Tuổi Thơ,2016,2026-06-15,258878,1,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-01,3532137,23,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-01,3464412,23,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-01,675903,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-01,1350766,9,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-02,3213403,21,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-02,3151790,21,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-02,614910,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-02,1228876,8,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-03,3232172,21,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-03,3170198,21,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-03,618502,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-03,1236053,8,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-04,3223164,21,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-04,3161363,21,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-04,616778,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-04,1232608,8,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-05,3285895,22,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-05,3222892,21,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-05,628782,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-05,1256599,8,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-06,3385183,22,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-06,3320276,22,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-06,647782,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-06,1294568,9,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-07,3585152,23,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-07,3516410,23,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-07,686047,5,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-07,1371041,9,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-08,3575315,23,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-08,3506763,23,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-08,684165,5,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-08,1367279,9,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-09,3288969,22,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-09,3225907,21,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-09,629371,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-09,1257774,8,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-10,3211400,21,Payment Gateway,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-10,3149825,21,VietQR,
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-10,614527,4,Wallet,Paylater
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-10,1228111,8,Wallet,Others
Restaurant,100017,Quán Nhậu Bờ Kè,2017,2026-02-11,3301174,22,Payment Gateway,
